User ID,Age,Gender,Location,Device Type,OS,Internet Speed,Time of Day,UI Theme,Font Size,Clicks,Time Spent (s),Scroll Depth (%),Navigation Pattern,Search Query,Session Duration (s),UI Components Used,Customization Choices,Feedback,Layout Preference,Navigation Style,Color Palette,Interaction Level,Component Density,Button Style,Icon Style,Loading Style,Error Style,Animation Level,Learning Style
960a2edd-13de-458f-9478-d71448bac106,56,M,United States of America,DESKTOP,Android,,Day,Light,Small,8,554,53,Home → Profile,Enable notifications,453,,Background: Blue,Good,Single-column,Tab Bar,Monochrome,Minimal,Spacious,Rounded,Duotone,Skeleton,Modal,Subtle,Reading PDF
b5142e0d-a54f-4358-8cbf-5902d449c668,50,,Saint Martin,Mobile,Linux,Medium,NIGHT,light,Medium,31,207,57,,Dark mode,636,,Custom Font,BAD,List,Gesture-based,Monochrome,Custom,Compact,Pill-shaped,filled,Progress Bar,Modal,Subtle,Watch videos
ecce41ef-8d7e-4d7d-84fc-f503d643130e,19,,United States Virgin Islands,,Android,Slow,NIGHT,,Small,16,279,0,Cart → Checkout,Change language,177,"Dropdown, button, Button",Custom Font,BAD,,Tab Bar,Monochrome,Custom,Compact,Rounded,Filled,,Illustration,None,One-on-one tutoring
fb9cca1d-cf06-4f87-a9ff-e95338db1f71,49,, Mozambique!!,mobile,macOS,SLOW,Night,Light,small,42,100,34,Dashboard → Settings,Dark mode,681,,High Contrast Mode,BAD,List,Tab Bar,Warm Tones,High,Compact,,Filled,None,Modal,Expressive,Problem-solving exercises
17d96a4e-4eeb-48a7-82d0-6031d9fb1e48,48,Female,Antarctica (the territory South of 60 deg S),,Unknown,Medium,Day,,Medium,9,494,32,Cart → Checkout,Enable notifications,382,,Custom Font,Bad,Grid,Hamburger Menu,Pastel,Custom,Standard,Square,Outlined,Progress Bar,Toast,None,Problem-solving exercises
dc11f233-f432-444f-83f7-c36805b6f7c3,39,Female, Jordan!!,,Windows,,day,Dark,,19,533,5,Feed → Post → Comments,Reduce animations,1294,Sidebar,High Contrast Mode,good,Grid,Hamburger Menu,High Contrast,High,compact,Rounded,Outlined,Progress Bar,Text-only,Moderate,Live workshops or webinars
dde936b9-1127-4256-a7c5-171468e6d0af,31,m,Dominica,Mobile,Linux,SLOW,Night,Light,Small,110,427,75,,Dark mode,476,"Sidebar, Chatbox",High Contrast Mode,Good,List,Hamburger Menu,Pastel,,Compact,Floating,filled,None,Toast,,Problem-solving exercises
05d8f3f9-6bf3-4aeb-a4a6-8afdb5e39835,57,f, French Guiana!!,DESKTOP,Unknown,Medium,,Light,Medium,32,483,40,,Dark mode,693,"Menu, Sidebar",Custom Font,,Single-column,Top Menu,Pastel,Minimal,compact,Square,filled,,Illustration,,Note-taking and summarizing
fb56ed93-1de4-4649-b59c-f44013822431,44,Other,Netherlands,Desktop,Android,,day,Dark,LARGE,16,81,98,Feed → Post → Comments, dark mode ,230,Slider,High Contrast Mode,BAD,grid,Hamburger Menu,Blue Dominant,Minimal,Standard,Square,Outlined,Skeleton,text only,,One-on-one tutoring
84f23c77-755a-4ac3-bf89-e2590a471e88,48,f,Heard Island and McDonald Islands,mobile,Unknown,Fast,Day,Dark,Medium,3,109,76,Feed → Post → Comments, dark mode ,219,Menu,Background: Blue,Bad,Single-column,Tab Bar,High Contrast,Moderate,Compact,Square,filled,None,Illustration,Expressive,Group discussions
44019561-89f2-48a3-ace9-e576d763c320,24,Female,Kiribati,,macOS,Slow,,,LARGE,18,584,75,Home → Profile,Reduce animations,142,"Slider, ",High Contrast Mode,,,Hamburger Menu,High Contrast,Minimal,Standard,Rounded,Hand-drawn,Progress Bar,Modal,None,Live workshops or webinars
1892db12-dec3-4335-8270-20474e659608,58,f,United Arab Emirates,Tablet,iOS,Fast,day,Dark,Small,1,494,0,Cart → Checkout,Enable notifications,192,"Chatbox, Menu",Custom Font,Good,Grid,Tab Bar,Blue Dominant,High,compact,Rounded,filled,Progress Bar,Modal,Subtle,Note-taking and summarizing
6266786a-7495-4eba-937c-5abe8bdc883c,45,F,Madagascar,mobile,ios,SLOW,Night,Dark,Large,132,307,61,Cart → Checkout,Change language,892,"Chatbox, Slider, Menu",Theme: Minimalist,Good,,Tab Bar,Blue Dominant,Minimal,Compact,Pill-shaped,Filled,Progress Bar,text only,Subtle,Hands-on projects
20899fa8-5e3f-4f1e-a4f8-2bf77e248ade,59,f,Tokelau,Mobile,ios,,day,,LARGE,35,209,42,Feed → Post → Comments,!!Change language!!,153,,Background: Blue,Bad,Single-column,Hamburger Menu,Warm Tones,,Compact,,Duotone,Skeleton,Modal,,Hands-on projects
b20dd5e0-aaab-4852-9ff2-f0606e8d076c,53,m,Samoa,mobile,macOS,SLOW,Day,,Small,11,594,64,Dashboard → Settings,Dark mode,347,"Menu, Slider",Custom Font,Bad,Single-column,Tab Bar,Blue Dominant,Custom,Compact,Square,filled,Skeleton,Modal,,Problem-solving exercises
b50fd9f2-be1d-4bc8-ae50-7ac36833e1f6,56,F,Dominica,,ios,Medium,,Dark,LARGE,15,362,12,, dark mode ,188,"Chatbox, ",Background: Blue,Bad,List,Top Menu,Blue Dominant,Moderate,Standard,Pill-shaped,Duotone,None,Text-only,Expressive,Watch videos
7797f194-7400-47ab-a9f5-15cfb20671f0,46,Other, Gabon!!,DESKTOP,Android,Medium,Night,light,Medium,39,1865,85,Home → Profile,!!Change language!!,186,,  Theme:Minimalist  ,,grid,Gesture-based,High Contrast,Moderate,Standard,Rounded,Outlined,None,text only,Moderate,Interactive tutorials
c95b2bb8-cce8-41ee-95e1-066d5578d011,48,Female,Myanmar,,Android,Slow,NIGHT,Light,,36,318,22,Cart → Checkout,!!Change language!!,865,"Dropdown, , Button",High Contrast Mode,,grid,top menu,Warm Tones,Custom,compact,Floating,filled,Progress Bar,Modal,,Group discussions
a48fb201-883b-4dcd-ab2b-f1807096d369,42,,Gambia,DESKTOP,Android,Medium,Day,,Medium,21,272,28,Dashboard → Settings,Reduce animations,142,,Background: Blue,Bad,grid,Tab Bar,Monochrome,Minimal,Spacious,Floating,Hand-drawn,,Text-only,,Note-taking and summarizing
23b16249-a525-41f0-a04c-579ceb6603d5,39,F,Belgium,DESKTOP,iOS,Slow,,Light,Medium,19,133,62,Dashboard → Settings,!!Change language!!,621,Chatbox,Custom Font,Bad,grid,Top Menu,High Contrast,High,Standard,,Hand-drawn,Skeleton,Toast,Expressive,Group discussions
1d6612fe-251e-4622-8c39-a8d5d39997aa,27,,Greenland,Mobile,Unknown,,NIGHT,System Default,Medium,28,295,85,Home → Profile,Dark mode,613,Button,Custom Font,,List,Hamburger Menu,Blue Dominant,Custom,Standard,Square,Hand-drawn,,Text-only,,
5c23f1f1-8801-43ab-9ce0-34747f82f063,56,Female,Djibouti,mobile,ios,,day,Light,small,18,502,23,, dark mode ,774,,  Theme:Minimalist  ,BAD,,Tab Bar,Blue Dominant,Minimal,Compact,Square,Duotone,Spinner,Toast,,Note-taking and summarizing
ae1270ad-4697-474d-8f9b-13f1b7c3094f,35,,Trinidad and Tobago,,Unknown,Fast,,,small,28,215,64,Cart → Checkout,Reduce animations,316,"Button, Chatbox, ",Custom Font,Bad,grid,Top Menu,Warm Tones,High,Compact,Floating,filled,Skeleton,Illustration,None,Reading PDF
1a46387b-d3c8-4dc4-b375-1bc13ad10bfa,54,f,Saint Martin,Mobile,iOS,Fast,NIGHT,System Default,Large,27,308,33,Dashboard → Settings,Dark mode,491,", Slider, Dropdown",Theme: Minimalist,Bad,Card-based,Gesture-based,Pastel,Moderate,Compact,Floating,Hand-drawn,,Modal,Moderate,Interactive tutorials
1462dbcf-bd82-42f7-abfc-56a8a7030dfc,51,,Denmark,Desktop,Unknown,Fast,day,,LARGE,26,412,50,,Enable notifications,109,"Sidebar, Menu",Background: Blue,Good,List,Top Menu,Warm Tones,Moderate,Compact,,filled,,Toast,,Live workshops or webinars
323de7dc-56b7-4397-b653-9b6cf2830b87,33,,Puerto Rico,Mobile,Android,,Day,Light,,48,137,23,, dark mode ,857,,Custom Font,BAD,Grid,Tab Bar,Pastel,Moderate,Compact,,Hand-drawn,Spinner,text only,,Flashcards and quizzes
2ce01ae8-bdee-4ae3-9155-75f72a6c33c5,59,f,Niger,Mobile,Unknown,,NIGHT,System Default,Small,7,594,40,Home → Profile,Dark mode,152,"Button, Chatbox, button",High Contrast Mode,,Single-column,Gesture-based,High Contrast,Moderate,Compact,Pill-shaped,Outlined,Skeleton,Toast,Moderate,Watch videos
af9e1ce2-4199-4b5d-8c72-ddc786ce157c,53,,New Caledonia,mobile,Android,Medium,Night,Dark,Medium,27,110,66,,Reduce animations,296,"Chatbox, Sidebar",Theme: Minimalist,Good,,Tab Bar,Monochrome,,Compact,Floating,Outlined,Skeleton,Toast,Subtle,Flashcards and quizzes
4338f7cd-4e53-4866-aac5-40d3ab5589ea,56,, United States Minor Outlying Islands!!,Desktop,Android,,day,light,Large,38,512,80,Home → Profile, dark mode ,678,Chatbox,High Contrast Mode,,grid,Gesture-based,Warm Tones,Custom,Standard,,Hand-drawn,Skeleton,text only,None,Group discussions
c4c51a68-a577-41e9-b30a-36a324fd198b,34,Female,Nepal,,ios,Slow,Day,,Medium,43,214,82,Home → Profile,Change language,329,"Button, Menu",High Contrast Mode,,grid,Top Menu,Monochrome,High,Standard,Square,Duotone,,Illustration,Moderate,Reading PDF
623ac7ec-31d9-4036-90f2-9ca1cb09ee35,18,f,Armenia,Mobile,ios,Medium,Night,,Large,13,548,100,Home → Profile,Enable notifications,279,Dropdown,Theme: Minimalist,good,Grid,Tab Bar,Blue Dominant,,Compact,Floating,Filled,None,text only,None,Flashcards and quizzes
de7a7ce5-532b-4ccf-a312-a5009ebcf2e5,46,F,Cook Islands,DESKTOP,Android,Slow,Night,System Default,Large,-8,56,26,Cart → Checkout,Enable notifications,380,"Dropdown, ",Custom Font,Good,Grid,Top Menu,High Contrast,Moderate,Standard,Rounded,Duotone,Spinner,Modal,Moderate,Flashcards and quizzes
4f2d3cae-e44a-4e0e-b3df-7700033303b5,40,F,Norfolk Island,mobile,iOS,Fast,Day,System Default,LARGE,31,360,54,Cart → Checkout,Reduce animations,609,Dropdown,High Contrast Mode,Bad,Single-column,Tab Bar,Warm Tones,Custom,Compact,Floating,filled,Progress Bar,text only,Subtle,Reading PDF
4de9cba3-8db3-4406-b2b4-69a7519a4f6f,52,,Slovakia (Slovak Republic),DESKTOP,macOS,,Night,Dark,Large,29,76,78,Cart → Checkout,Enable notifications,821,"Chatbox, Sidebar",Background: Blue,good,List,Top Menu,Blue Dominant,High,Spacious,Floating,Hand-drawn,Progress Bar,text only,,Reading PDF
58bc52f2-ef20-44ea-bde0-199843ea5145,18,Female,Samoa,Tablet,Android,Medium,Day,light,small,32,406,16,,Change language,892,"Sidebar, Chatbox",Theme: Minimalist,Good,Single-column,Tab Bar,Pastel,Custom,Compact,Square,filled,,Toast,Subtle,
4139d11a-61f1-4859-916c-7cb08a5a2e83,59,M,Turks and Caicos Islands,Mobile,Linux,Medium,NIGHT,System Default,LARGE,15,136,58,,Reduce animations,938,,High Contrast Mode,BAD,,Hamburger Menu,Warm Tones,Moderate,Standard,Square,Hand-drawn,,Toast,Subtle,One-on-one tutoring
20f34ad1-ae5a-4886-9be7-f35c05ea18b4,51,M,France,Tablet,macOS,SLOW,Night,light,Medium,139,170,5,Home → Profile,Change language,808,"Menu, Button",High Contrast Mode,Bad,List,Gesture-based,Monochrome,Custom,Spacious,,filled,,Text-only,None,
abc5389c-331f-472b-ac17-4e3bd0f767cf,27,M, Vanuatu!!,Tablet,macOS,,Night,,small,12,193,79,Home → Profile,Enable notifications,619,Dropdown,Theme: Minimalist,,Single-column,Top Menu,Warm Tones,Moderate,Standard,,Filled,,Illustration,Moderate,Reading PDF
a3cd45ad-46e3-403a-9a9c-f228d2e86bf9,43,M,French Polynesia,,Android,SLOW,,Dark,Small,27,276,73,Dashboard → Settings,Change language,759,"Slider, Menu, button",Custom Font,Bad,Grid,Top Menu,Blue Dominant,Custom,Spacious,Square,Hand-drawn,None,text only,,One-on-one tutoring
abbbc149-6d64-4867-9332-a32b06235f45,48,Other, Tokelau!!,mobile,macOS,Slow,Night,System Default,,47,241,5,Home → Profile,!!Change language!!,730,Dropdown,Theme: Minimalist,,,Tab Bar,High Contrast,Minimal,Standard,Pill-shaped,filled,Spinner,Modal,None,
263b9467-4654-4043-b1a5-db63c4630f2a,63,F,Tonga,DESKTOP,Windows,Slow,Night,Dark,small,49,467,33,Dashboard → Settings,!!Change language!!,323,,  Theme:Minimalist  ,,grid,Tab Bar,Blue Dominant,High,Standard,,Filled,None,Text-only,Expressive,Hands-on projects
2a348daa-3c7a-4ab4-9f2c-9d51e461dc08,56,f,Georgia,,Linux,Fast,Day,Light,Small,18,118,60,,Reduce animations,847,,  Theme:Minimalist  ,Good,Grid,Gesture-based,Monochrome,Custom,compact,Floating,Filled,,Toast,None,Group discussions
ad802555-cab0-40d8-835c-8df3112cdfc6,55,M,Brunei Darussalam,,Linux,,day,Dark,Large,50,381,19,Home → Profile,!!Change language!!,672,,Background: Blue,BAD,grid,Gesture-based,Monochrome,Moderate,Standard,Square,Hand-drawn,Progress Bar,Illustration,None,Live workshops or webinars
a5a0680c-e9f1-4526-bc53-ff20e9b2b4d6,18,Other,Lebanon,,Windows,SLOW,,,,46,196,11,Cart → Checkout,Change language,130,Button,  Theme:Minimalist  ,Good,List,Tab Bar,Blue Dominant,High,Standard,Floating,Filled,,Modal,,Group discussions
3eaf269e-6e7e-4d74-9908-c0e15a7a9119,44,,Bahrain,DESKTOP,ios,SLOW,NIGHT,,Small,48,302,46,Dashboard → Settings, dark mode ,498,,  Theme:Minimalist  ,BAD,,Top Menu,Monochrome,Minimal,Standard,Rounded,filled,Progress Bar,Toast,Subtle,Hands-on projects
58712415-1a4d-42c1-8d62-bdf82530b21a,50,f,Vietnam,Mobile,Android,SLOW,NIGHT,light,Medium,24,330,88,,Dark mode,531,"Menu, Button",High Contrast Mode,BAD,Single-column,Tab Bar,Pastel,High,Compact,,Filled,Spinner,text only,Moderate,Reading PDF
718d7c2e-3eeb-4384-968c-3da18dc23c5e,38,,Burundi,mobile,Android,,day,System Default,,44,62,66,Cart → Checkout,Enable notifications,365,"Dropdown, Sidebar",  Theme:Minimalist  ,Good,Single-column,Hamburger Menu,High Contrast,Minimal,Standard,Rounded,Filled,Spinner,Illustration,Subtle,Watch videos
9f6b44d5-874b-4d47-9ca4-3149184cf956,29,M,Bahamas,DESKTOP,Unknown,SLOW,Day,light,small,17,80,70,, dark mode ,724,", button",  Theme:Minimalist  ,good,Single-column,Hamburger Menu,High Contrast,High,compact,,Hand-drawn,,Toast,Expressive,Interactive tutorials
d9ccb6fe-09f5-42dd-b342-eae6cad3335e,51,,Estonia,DESKTOP,Android,,Night,,Medium,46,1148,1,Feed → Post → Comments,Change language,800,"Sidebar, Chatbox, Slider",Theme: Minimalist,BAD,,Tab Bar,Pastel,Moderate,compact,Pill-shaped,filled,Skeleton,text only,Subtle,One-on-one tutoring
d8eeabd0-d521-4297-a74d-c1cc2a32532b,45,F,Montserrat,Tablet,Unknown,Medium,Night,Light,,27,17,67,,Enable notifications,786,Chatbox,High Contrast Mode,Bad,Single-column,top menu,Warm Tones,Minimal,Spacious,Floating,Filled,None,Modal,None,Watch videos
daaa0808-c7c8-4353-9ae5-12fdfa7eb234,38,F,Swaziland,Mobile,macOS,Medium,day,Light,Large,48,128,72,Dashboard → Settings,Change language,304,"Slider, Sidebar",  Theme:Minimalist  ,Bad,,Tab Bar,Blue Dominant,Custom,Compact,Square,Outlined,,Text-only,,Live workshops or webinars
f84e6830-332f-4911-84b7-7ffa68fc677d,57,,Grenada,DESKTOP,iOS,,NIGHT,,Small,26,460,1,Dashboard → Settings,!!Change language!!,769,Slider,Custom Font,good,Single-column,Top Menu,Pastel,High,compact,Rounded,filled,,text only,Subtle,One-on-one tutoring
6eb14280-6e52-44d8-9b27-9e0f6260e3dc,34,f,Cocos (Keeling) Islands,Desktop,iOS,,Night,Light,LARGE,31,297,0,Dashboard → Settings,!!Change language!!,219,Button,High Contrast Mode,,,top menu,Blue Dominant,High,Standard,Square,Hand-drawn,Progress Bar,Modal,Expressive,Reading PDF
b1b78603-bfb9-4dbb-9a16-a662d45710f2,48,,Pakistan,Mobile,Android,Fast,,System Default,LARGE,18,482,18,Dashboard → Settings,Change language,779,", Slider",High Contrast Mode,Good,grid,Tab Bar,High Contrast,High,Compact,Floating,Outlined,Spinner,Text-only,Moderate,
67ebc6ab-31f6-4032-ad3b-1fbb84544c89,30,,Saint Martin,DESKTOP,ios,,day,light,,18,37,17,Cart → Checkout,Change language,762,Dropdown,Custom Font,Bad,,Tab Bar,High Contrast,,Spacious,Square,Duotone,,Illustration,None,Note-taking and summarizing
510b8e3b-b0ac-4a28-937d-4c5b777636b4,23,F,Myanmar,DESKTOP,macOS,Fast,,light,,10,441,11,, dark mode ,694,"Button, Dropdown, ",  Theme:Minimalist  ,BAD,Grid,Gesture-based,High Contrast,Custom,Spacious,Rounded,Outlined,,text only,None,One-on-one tutoring
0b2151e3-39b1-4393-92d4-30e361a055e1,41,,Burkina Faso,Desktop,Unknown,Medium,NIGHT,,Medium,6,473,84,Home → Profile,Enable notifications,675,,Custom Font,Good,List,Top Menu,BLUE DOMINANT,Custom,Spacious,Rounded,Hand-drawn,Spinner,text only,None,Reading PDF
0101c3f2-087a-4845-81a9-01c13758649d,23,F,Bhutan,DESKTOP,Linux,,Night,,Medium,36,293,55,Dashboard → Settings, dark mode ,736,Sidebar,Background: Blue,,grid,Hamburger Menu,BLUE DOMINANT,Moderate,Standard,Square,filled,Progress Bar,Illustration,Moderate,Live workshops or webinars
ec247fbe-c923-4072-a56f-1623c8235e34,32,M, Brunei Darussalam!!,Tablet,iOS,SLOW,NIGHT,light,Small,0,1377,5,,Reduce animations,322,,  Theme:Minimalist  ,Good,Single-column,Hamburger Menu,Pastel,Custom,Compact,,Outlined,Skeleton,Toast,Subtle,Flashcards and quizzes
19726b89-ffaf-49df-9ef3-58520864a8bb,59,M, Togo!!,Tablet,Android,,,light,Large,25,204,6,Dashboard → Settings,Reduce animations,771,"Slider, ",Custom Font,BAD,,Gesture-based,Warm Tones,High,compact,Floating,Duotone,Skeleton,Illustration,None,Problem-solving exercises
72dec786-a2aa-4769-9dd0-08cbef3080ae,21,f,Somalia,,Android,Medium,,System Default,small,12,410,26,Home → Profile,!!Change language!!,834,"button, Menu, Button",Background: Blue,Good,grid,top menu,Monochrome,Moderate,Compact,Floating,Filled,Skeleton,text only,Moderate,One-on-one tutoring
f1ad5b1d-93a3-4abd-93e2-3711821553ce,35,,Denmark,DESKTOP,Android,Fast,day,Light,Large,36,192,86,Feed → Post → Comments,Increase font size,155,"Chatbox, Button, button",Custom Font,BAD,List,Tab Bar,BLUE DOMINANT,,Compact,Square,Outlined,,text only,Subtle,Reading PDF
afea6d85-6b9b-425c-82fa-bdfea14190b1,35,F,Guam,,ios,Slow,Day,Dark,,25,51,86,Cart → Checkout,Increase font size,210,,Custom Font,Bad,grid,Tab Bar,Monochrome,Moderate,Spacious,,Outlined,Spinner,text only,None,Live workshops or webinars
85fdc5fd-f21e-42f0-be17-60ffb9dc11be,62,f,Canada,,ios,,day,,LARGE,20,185,46,Dashboard → Settings, dark mode ,329,,Custom Font,BAD,List,Hamburger Menu,Pastel,High,compact,,Filled,Skeleton,Modal,Moderate,Live workshops or webinars
4a0b5d06-2ecd-4cdd-afcc-ae05c9cb6bd4,55,m, Cape Verde!!,Tablet,ios,Medium,Night,light,Medium,132,476,77,Cart → Checkout,Reduce animations,222,,Theme: Minimalist,good,List,Hamburger Menu,Blue Dominant,Minimal,Compact,Pill-shaped,filled,Skeleton,Illustration,,Reading PDF
6946ef23-a02e-4eb4-ad08-355a3008defd,18,Female,New Caledonia,Tablet,Linux,SLOW,,System Default,Medium,52,239,63,Feed → Post → Comments,Increase font size,892,"Slider, Button, button",Custom Font,Good,Single-column,Tab Bar,Blue Dominant,High,compact,,Hand-drawn,Skeleton,text only,Subtle,Watch videos
e990209c-f02a-4004-aa3a-3768fca47139,46,Other,Myanmar,mobile,iOS,Fast,NIGHT,System Default,,42,583,24,Cart → Checkout,Reduce animations,718,"Menu, Chatbox",Custom Font,,,Gesture-based,Warm Tones,,Compact,Pill-shaped,Duotone,,Toast,Subtle,Reading PDF
95ade40f-7fa0-4289-943d-8fc7a1f868aa,58,Other,Algeria,Tablet,macOS,Slow,day,,,48,166,65,Dashboard → Settings,Reduce animations,552,,  Theme:Minimalist  ,Bad,Card-based,Top Menu,High Contrast,,Compact,Square,Duotone,None,Illustration,Subtle,Flashcards and quizzes
673a8067-ad7d-4e12-a91f-d0459b569851,31,,Tonga,Mobile,Android,,day,System Default,,44,196,55,,Enable notifications,401,Slider,High Contrast Mode,good,grid,Tab Bar,Warm Tones,High,Compact,Square,Hand-drawn,,Text-only,Expressive,Live workshops or webinars
f61abf87-fbb1-4b60-8ea8-62945561854e,41,F,Switzerland,,ios,SLOW,day,Dark,Medium,35,557,46,Home → Profile,Increase font size,772,,Theme: Minimalist,Good,Single-column,top menu,High Contrast,Minimal,Standard,,Filled,Spinner,Illustration,,Watch videos
355793c1-4532-4986-b955-fb251c9b1d91,28,m,Burundi,,Windows,Medium,day,Dark,Small,41,312,71,Feed → Post → Comments,Change language,491,,Theme: Minimalist,Bad,List,Gesture-based,High Contrast,,Spacious,Pill-shaped,Duotone,Progress Bar,Modal,,Group discussions
69f76ac8-e79b-448d-926a-a92764f65c7e,59,Female, Heard Island and McDonald Islands!!,Desktop,Linux,Fast,NIGHT,Dark,small,33,204,45,Cart → Checkout,Increase font size,583,"Button, button, ",High Contrast Mode,BAD,,Gesture-based,High Contrast,Moderate,Spacious,Square,filled,Spinner,Toast,Expressive,Problem-solving exercises
bb51377d-2db9-4f54-a78a-eaea96db5088,50,m, Iraq!!,Mobile,Windows,SLOW,day,,Medium,32,42,90,Home → Profile,Change language,151,Button,Background: Blue,,Card-based,Gesture-based,Blue Dominant,High,Compact,Square,Hand-drawn,None,Toast,Expressive,One-on-one tutoring
ac68678f-4a9d-475d-a229-a7f59dec4718,21,m,Kenya,Desktop,macOS,Medium,day,System Default,Small,34,359,44,Dashboard → Settings,Dark mode,882,,Custom Font,,Grid,Hamburger Menu,Monochrome,High,Standard,Floating,Duotone,,Toast,Expressive,Note-taking and summarizing
4293283c-6330-453e-ba34-01d04a2fb5fc,60,F,Marshall Islands,DESKTOP,Linux,,Day,Dark,,25,113,85,Cart → Checkout,Increase font size,336,", Chatbox",High Contrast Mode,good,Grid,Hamburger Menu,High Contrast,Moderate,Standard,Pill-shaped,Duotone,,text only,Moderate,Flashcards and quizzes
65027792-f905-4760-be9f-4d1f63c94ca6,35,F,Trinidad and Tobago,Mobile,Windows,,Night,light,,37,37,83,,Reduce animations,-37,"Chatbox, Dropdown, Sidebar",Background: Blue,good,grid,Gesture-based,Warm Tones,Minimal,Compact,Pill-shaped,Outlined,,Modal,,Hands-on projects
7373b825-3745-4bba-88a7-cd705aada6f7,24,,New Zealand,DESKTOP,Android,,day,Light,Small,40,78,68,, dark mode ,593,"Chatbox, Button, Dropdown",High Contrast Mode,Good,grid,Top Menu,Monochrome,High,Standard,Rounded,filled,,text only,Subtle,Group discussions
fca0817f-bc7a-450a-9d59-6e3dba56b827,23,,Bermuda,Desktop,ios,Slow,day,,Large,23,482,1,Dashboard → Settings,!!Change language!!,809,,  Theme:Minimalist  ,good,,top menu,Pastel,Moderate,Spacious,Floating,Filled,None,Toast,Moderate,Watch videos
c8699d98-a575-4ba7-ac91-6c1abf5305e8,41,Other,Estonia,Tablet,Unknown,Medium,NIGHT,Light,Large,10,443,100,Home → Profile, dark mode ,205,,High Contrast Mode,,Single-column,top menu,BLUE DOMINANT,High,Standard,Floating,Duotone,Progress Bar,Toast,Moderate,Problem-solving exercises
